ids,artists,mediums,titles,descriptions,urls
jp_1790,Yashima Gakutei,Color woodblock print with metallic pigments; surimono shikishiban,New Year’s Sake,,https://www.artic.edu/artworks/89685/new-year-s-sake
jp_1791,Utagawa Sadahide,Color woodblock print; oban polyptych,Revised Panoramic View of Yokohama (Saikai Yokohama fukei),,https://www.artic.edu/artworks/50557/revised-panoramic-view-of-yokohama-saikai-yokohama-fukei
jp_1792,Suzuki Harunobu,Color woodblock print; chuban,Girl Riding a Crane (parody of Hi Chobo [Chinese: Fei Zhangfang]),,https://www.artic.edu/artworks/44213/girl-riding-a-crane-parody-of-hi-chobo-chinese-fei-zhangfang
jp_1793,Suzuki Harunobu,Color woodblock print; chuban,A Mother and her Children,,https://www.artic.edu/artworks/20938/a-mother-and-her-children
jp_1794,Shiba Kokan,Color woodblock print; chuban,Young Girl Throwing Fish into Pond,,https://www.artic.edu/artworks/21117/young-girl-throwing-fish-into-pond
jp_1795,Kamisaka Sekka,Color woodblock print,"Courtiers’ Carriages, from the series “Worlds of Things (Momoyogusa)”",,https://www.artic.edu/artworks/127732/courtiers-carriages-from-the-series-worlds-of-things-momoyogusa
jp_1796,Utagawa Hiroshige,Color woodblock print; oban triptych,"Mountains and Rivers on the Kiso Road (Kisoji no yamakawa), from an untitled series of triptychs",,https://www.artic.edu/artworks/21628/mountains-and-rivers-on-the-kiso-road-kisoji-no-yamakawa-from-an-untitled-series-of-triptychs
jp_1797,Katsushika Hokusai,Color woodblock print; long surimono,Gathering Herbs,,https://www.artic.edu/artworks/81250/gathering-herbs
jp_1798,Noda Tetsuya,Woodblock and silkscreen; edition 9/12,"Diary: Sept. 10th, ‘06 in Chicago",,https://www.artic.edu/artworks/215738/diary-sept-10th-06-in-chicago
jp_1799,Shibata Zeshin,Color woodblock print; surimono,The Cup of Long Life,"This colorful print shows an engraved black-lacquer box and a red-lacquer sake cup with myriad characters. The box is inscribed “long life sake cup,” and the cup is covered with the many different versions of the character for “long life” (kotobuki). There were traditionally 100 variations of this character, emphasizing this number as the ultimate in longevity.The host of this print was the poet, author, and essayist Kameda Hozan. Many examples of large-scale surimono by Shibata Zeshin exist; he must have set up a large establishment in order to cater to orders from poets and intellectuals. Since Zeshin was engaged in many official commissions in other media and had a large group of apprentices, he probably left most of the details of surimono production to his apprentices.",https://www.artic.edu/artworks/43726/the-cup-of-long-life
jp_1800,Ishikawa Toyonobu,"Color woodblock print; oban, benizuri-e",The Actors Sanogawa Ichimatsu I and Segawa Kikunojo I as lovers under an umbrella,,https://www.artic.edu/artworks/19746/the-actors-sanogawa-ichimatsu-i-and-segawa-kikunojo-i-as-lovers-under-an-umbrella
jp_1801,Natori Shunsen,Color woodblock print; oban,"The Actor Nakamura Kichiemon I as Mitsuhide, from the series “Collection of Portraits by Shunsen (Shunsen nigao shu)”",,https://www.artic.edu/artworks/3304/the-actor-nakamura-kichiemon-i-as-mitsuhide-from-the-series-collection-of-portraits-by-shunsen-shunsen-nigao-shu
jp_1802,Ichirakutei Eisui,Color woodblock print; oban,The courtesan Hinazuru of the Chojiya,,https://www.artic.edu/artworks/89461/the-courtesan-hinazuru-of-the-chojiya
jp_1803,Tsugouharu Foujita,Pen and black ink on ivory Japanese paper,Profile Bust of a Woman,,https://www.artic.edu/artworks/31604/profile-bust-of-a-woman
jp_1804,Okumura Masanobu,"Woodblock print; oban, sumizuri-e","The Hahakigi Chapter from “The Tale of Genji” (Genji Hahakigi), from a series of Genji parodies",,https://www.artic.edu/artworks/19550/the-hahakigi-chapter-from-the-tale-of-genji-genji-hahakigi-from-a-series-of-genji-parodies
jp_1805,Yasuhiro Ishimoto,Gelatin silver print,"#123, Tokyo",,https://www.artic.edu/artworks/151759/123-tokyo
jp_1806,Utagawa Hiroshige,Color woodblock print; oban,"Hiratsuka—No. 8, from the series “Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi),” also known as the Reisho Tokaido",,https://www.artic.edu/artworks/18284/hiratsuka-no-8-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi-also-known-as-the-reisho-tokaido
jp_1807,Torii Kiyonaga,Color woodblock print; hashira-e,Parody of act VII of the play “Treasury of Loyal Retainers (Chushingura)”,"This print is another parody of the scene in Act VII where a young man reads a long letter on the veranda of a pleasure house. Above him, on a balcony, a courtesan of the house reads the coded letter by looking into a small mirror. Below, the matron of the house crawls out from under the veranda and calls out to the young man. This “tall” episode from the play easily lent itself to the form of the pillar print, earning its name because it could be mounted on the narrow pillars in Edo homes.",https://www.artic.edu/artworks/23196/parody-of-act-vii-of-the-play-treasury-of-loyal-retainers-chushingura
jp_1808,Torii Kiyonobu I,"Hand-colored woodblock print; oban, sumizuri-e","Courtesan Painting a Screen, from a series of 12 erotic prints",,https://www.artic.edu/artworks/44103/courtesan-painting-a-screen-from-a-series-of-12-erotic-prints
jp_1809,Suzuki Harunobu,Color woodblock print; chuban,Freeing a captured bird,,https://www.artic.edu/artworks/21043/freeing-a-captured-bird
jp_1810,,"SIlk, satin weave; embroidered with silk and gold-leaf-over-lacquered-paper-strip-wrapped cotton in single back, Chinese knot, satin, single satin and stem stitches; laidwork, couching and paper-padded couching",Fukusa (Gift Cover),,https://www.artic.edu/artworks/183412/fukusa-gift-cover
jp_1811,Kawase Hasui,Color woodblock print,Spring Evening at the Kintai Bridge (Kintaikyo no shunsho),,https://www.artic.edu/artworks/197205/spring-evening-at-the-kintai-bridge-kintaikyo-no-shunsho
jp_1812,Katsukawa Shunsho,Color woodblock print,Color-Printed Wrapper for the series “Furyu Nishiki-e Ise Monogatori”,,https://www.artic.edu/artworks/89190/color-printed-wrapper-for-the-series-furyu-nishiki-e-ise-monogatori
jp_1813,Hatsuyama Shigeru,Color woodblock print,Colts,"The sketch for this print reveals that the artist changed the position of the animals’ legs and ears several times before deciding on the final positioning. The playful design is representative of the work of Hatsuyama Shigeru, who often produced illustrations for children’s books and magazines.",https://www.artic.edu/artworks/84184/colts
jp_1814,Suzuki Harunobu,Color woodblock print; chuban,Climbing the steps one hundred times,,https://www.artic.edu/artworks/64393/climbing-the-steps-one-hundred-times
jp_1815,Torii Kiyomasu I,"Hand-colored woodblock print; o-oban, tan-e",The Actor Fujimura Handayu II as Oiso no Tora,,https://www.artic.edu/artworks/19160/the-actor-fujimura-handayu-ii-as-oiso-no-tora
jp_1816,Isoda Koryusai,Color woodblock print; chuban,Puppies in the Snow,,https://www.artic.edu/artworks/21174/puppies-in-the-snow
jp_1817,Tamagawa Shunsui,Color woodblock print; hosoban,"The Actor Nakamura Tomijuro I as the Spirit of Taira no Masakado Disguised as Otomo no Kuronushi in the Play Shida Yuzuriha Horai Soga, Performed at the Morita Theater in the First Month, 1775",,https://www.artic.edu/artworks/15761/the-actor-nakamura-tomijuro-i-as-the-spirit-of-taira-no-masakado-disguised-as-otomo-no-kuronushi-in-the-play-shida-yuzuriha-horai-soga-performed-at-the-morita-theater-in-the-first-month-1775
jp_1818,,Stoneware with ash glaze,Tokoname-Ware Jar,,https://www.artic.edu/artworks/159536/tokoname-ware-jar
jp_1819,Katsushika Hokusai,Color woodblock print; chuban,"Hodogaya, from the series “Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)”",,https://www.artic.edu/artworks/2894/hodogaya-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi
jp_1820,Katsushika Hokusai,Color woodblock print; horizontal koban,"Evening Bell at Mii (Mii no bansho), from the series Eight Views of Omi in Etching Style (Doban Omi hakkei)",,https://www.artic.edu/artworks/57279/evening-bell-at-mii-mii-no-bansho-from-the-series-eight-views-of-omi-in-etching-style-doban-omi-hakkei
jp_1821,Hiroshi Sugimoto,Gelatin silver print,"Akron Civic Theatre, Akron, Ohio",,https://www.artic.edu/artworks/70536/akron-civic-theatre-akron-ohio
jp_1822,Ito Shinsui,Color woodblock print,"Kara Bridge at Seta (Seta no Karahashi), from the series “Eight Views of Omi (Omi hakkei)”",,https://www.artic.edu/artworks/34664/kara-bridge-at-seta-seta-no-karahashi-from-the-series-eight-views-of-omi-omi-hakkei
jp_1823,Kitagawa Utamaro,Color woodblock print; oban triptych,An Imperial Carriage,,https://www.artic.edu/artworks/21673/an-imperial-carriage
jp_1824,Sasajima Kihei,Woodblock print,"Sea Coast, Futomi",,https://www.artic.edu/artworks/16272/sea-coast-futomi
jp_1825,Kanô Shigenobu,"Hanging scroll, ink on paper",The Poet Du Fu Riding a Donkey,,https://www.artic.edu/artworks/27510/the-poet-du-fu-riding-a-donkey
jp_1826,Torii Kiyonaga,Color woodblock print; left sheet of oban triptych,Sudden Shower at Mimeguri Shrine,,https://www.artic.edu/artworks/22719/sudden-shower-at-mimeguri-shrine
jp_1827,Kawase Hasui,Color woodblock print,"Hall of the Golden Hue, Chuson Temple, Hiraizumi, from the series “Collection of Scenic Views of Japan, Eastern Japan Edition” (Nihon fukei shu higashi Nihon hen, Hiraizumi Chusonji Konjikido)",,https://www.artic.edu/artworks/197130/hall-of-the-golden-hue-chuson-temple-hiraizumi-from-the-series-collection-of-scenic-views-of-japan-eastern-japan-edition-nihon-fukei-shu-higashi-nihon-hen-hiraizumi-chusonji-konjikido
jp_1828,Katsushika Hokusai,Color woodblock print; oban,"The Poet Bunya no Yasuhide, from the series Six Immortal Poets (Rokkasen)",,https://www.artic.edu/artworks/13248/the-poet-bunya-no-yasuhide-from-the-series-six-immortal-poets-rokkasen
jp_1829,Toriyama Sekien,"Hanging scroll; ink, colors, and gold on silk",Courtesan and Cherry Branch,,https://www.artic.edu/artworks/24465/courtesan-and-cherry-branch
jp_1830,Kosetsu Ogino,Color woodblock print; surimono,Mount Horai,"In this print, Kosetsu Ogino pays sly homage to the Rimpa school and its traditional founder, Ogata Korin, by depicting a rock with the tarashikomi technique often used by Korin and his followers. This technique consists of dripping pigments into liquid paint or water, creating blurry outlines and unevenly mixed colors, and it came to symbolize the members of the Rimpa school.Here Kosetsu cleverly parodied the common New Year motif Horai (the immortals’ island) by substituting a moss brown rock for the island and a branch of a nandina plant for the lofty pine tree. Kosetsu was a poet and print designer during the late Edo and early Meiji periods. He also contributed to this collection of poems; his piece is the fifth from the right.",https://www.artic.edu/artworks/42898/mount-horai
jp_1831,Okumura Masanobu,"Woodblock print; oban, sumizuri-e","The Sakaki Chapter from “The Tale of Genji” (Genji Sakaki), from a series of Genji parodies",,https://www.artic.edu/artworks/19577/the-sakaki-chapter-from-the-tale-of-genji-genji-sakaki-from-a-series-of-genji-parodies
jp_1832,Azechi Umetaro,Color woodblock print; edition 29/50,Volcano Path,"In the Volcano Path prints by Azechi Umetaro, slight color changes produce vastly different effects. This print contains more blue, and the color of the sky is very bright. Also, all of the elements are similar in texture, and the composition seems more unified than in the other print. Interestingly, this print is image 29 from a print run of 50, while the other is number 14. It seems that as the print run progressed, the artist made certain improvements. Six blocks of wood were used for nine printing stages to achieve the final image. The subject of this print has been identified as an active volcano crater near the summit of Mount Takachiho in the Kirishima National Park, Kagoshima Prefecture.",https://www.artic.edu/artworks/16296/volcano-path
jp_1833,Hiroshi Sugimoto,"Offset lithograph, from the portfolio ""Time Exposed"" (1991)","Caribbean Sea, Jamaica",,https://www.artic.edu/artworks/143121/caribbean-sea-jamaica
jp_1834,Kamisaka Sekka,Color woodblock print,"Spring Herbs, from the series “A World of Things (Momoyogusa)”",,https://www.artic.edu/artworks/127740/spring-herbs-from-the-series-a-world-of-things-momoyogusa
jp_1836,Ichirakutei Eisui,Color woodblock print; oban,"Osome and Hisamatsu, from the series “Beauties in Joruri Roles (Bijin awase joruri kagami)”",,https://www.artic.edu/artworks/89451/osome-and-hisamatsu-from-the-series-beauties-in-joruri-roles-bijin-awase-joruri-kagami
jp_1837,Sekino Jun’ichirō,Color woodblock print,The Artist’s Son,,https://www.artic.edu/artworks/79722/the-artist-s-son
jp_1838,Keisai Eisen,"Color woodblock print with metallic pigments; shikishiban, surimono","View of Miyanoshita Hot Springs in Hakone, Soshu, from the series “Hot Springs - A Diptych (Onsen niban tsuzuki)”",,https://www.artic.edu/artworks/23408/view-of-miyanoshita-hot-springs-in-hakone-soshu-from-the-series-hot-springs-a-diptych-onsen-niban-tsuzuki
jp_1839,Katsukawa Shun'ei,Color woodblock print; koban,Act Eleven: Night Raid on Moronao’s Mansion from the play Chushingura (Treasury of Forty-seven Loyal Retainers),,https://www.artic.edu/artworks/32494/act-eleven-night-raid-on-moronao-s-mansion-from-the-play-chushingura-treasury-of-forty-seven-loyal-retainers
jp_1840,Kobayashi Kiyochika,"Color woodblock print, oban triptych","Sei Shonagon, from the series Ancient Patterns (Kodai moyo)",,https://www.artic.edu/artworks/150411/sei-shonagon-from-the-series-ancient-patterns-kodai-moyo
jp_1841,Kawase Hasui,Color woodblock print,"Autumn at Fukuroda Falls, Ibaraki Prefecture (Fukuroda-no-taki no aki (Ibaraki ken)",,https://www.artic.edu/artworks/197277/autumn-at-fukuroda-falls-ibaraki-prefecture-fukuroda-no-taki-no-aki-ibaraki-ken
jp_1842,,"Japanese cypress, colors, and brass",Mikazuki (male deity) Noh mask,"Mikazuki masks were used by actors portraying vengeful spirits in need of appeasement. The masks’ characteristic features include an ocher complexion, a wide mustache, and eyes fashioned with gilded brass rings, with the whites painted red. The wide eyes and bared teeth give the mask a frightening expression, and the glint of light off the eyes during a performance must have added to its terror.",https://www.artic.edu/artworks/22595/mikazuki-male-deity-noh-mask
jp_1843,Noda Tetsuya,Woodblock and silkscreen,"Diary: April 25th, ‘81",,https://www.artic.edu/artworks/215735/diary-april-25th-81
jp_1844,Torii Kiyonaga,Color woodblock print; chuban,"Takata, from the series “Ten Summer Scenes in Edo (Edo natsu jikkei)”",,https://www.artic.edu/artworks/89266/takata-from-the-series-ten-summer-scenes-in-edo-edo-natsu-jikkei
jp_1845,Katsukawa Shunsho,Color woodblock print; long surimono,"Plants, Porcelain Bowl, and Glass Goblet",,https://www.artic.edu/artworks/21843/plants-porcelain-bowl-and-glass-goblet
jp_1846,Torii Kiyonaga,Color woodblock print; chuban,"Fishing, from the series “A Set of Ten Beauties in Flowerlike Styles (Enshoku hana fuzoku ju awase)”",,https://www.artic.edu/artworks/183387/fishing-from-the-series-a-set-of-ten-beauties-in-flowerlike-styles-enshoku-hana-fuzoku-ju-awase
jp_1847,Tōshūsai Sharaku,Color woodblock print; hosoban,Morita Kan’ya Vll in the Role of Yura Hyogonosuke Nobutada,,https://www.artic.edu/artworks/87286/morita-kan-ya-vll-in-the-role-of-yura-hyogonosuke-nobutada
jp_1848,Matsubara Naoko,Color woodblock print; artist’s proof,Walden Pond,,https://www.artic.edu/artworks/182278/walden-pond
jp_1849,Shomei Tomatsu,Gelatin silver print,"Untitled (Nagoya), from the series “Floods and Japanese”","One of the key figures in Japanese postwar photography, Shomei Tomatsu made photographs that addressed the dominant issues shaping the country’s identity: the destruction of the atomic bomb, the subsequent rebuilding of Japan into a modern society, and the ongoing American military and cultural presence. This photograph was taken in Nagoya in the aftermath of the 1959 Ise Bay typhoon, one of the most devastating in Japanese history. It does not directly address the 5,000 casualties or the families left homeless by the disaster; instead, it depicts a boot, a traditional sandal, and a modern ladies’ pump rising up from the black sludge, suggesting the Japanese islands or a population adrift. The sturdy boot alone, most likely manufactured in the United States, emerges tenaciously from the muck and appears most capable of moving on after the disaster.",https://www.artic.edu/artworks/202853/untitled-nagoya-from-the-series-floods-and-japanese
