ids,artists,mediums,titles,descriptions,urls
eng_8903,,"Collaged elements and watercolor, with pen and black ink on embossed off-white wove paper",Believe My Heart Will Ever Love (valentine),,https://www.artic.edu/artworks/75595/believe-my-heart-will-ever-love-valentine
eng_8904,,Collaged elements on embossed ivory wove paper,My Heart is in Thy Keeping (Valentine),,https://www.artic.edu/artworks/75654/my-heart-is-in-thy-keeping-valentine
eng_8905,,Watercolor on embossed ivory wove paper,View of Boston from the Hospital at Chelsea (valentine),,https://www.artic.edu/artworks/75656/view-of-boston-from-the-hospital-at-chelsea-valentine
eng_8906,George Kershaw,Collaged elements with watercolor and pen and brown ink on cut and embossed ivory wove paper (lace),An Offering of Love (valentine),,https://www.artic.edu/artworks/75833/an-offering-of-love-valentine
eng_8907,George Kershaw,Collaged elements with watercolor and pen and blue ink on cut and embossed ivory wove paper,Untitled Valentine (Silver Dove),,https://www.artic.edu/artworks/75836/untitled-valentine-silver-dove
eng_8908,George Kershaw,"Collaged elements and watercolor, with pen and brown ink on cut and embossed ivory wove paper",Love (Valentine),,https://www.artic.edu/artworks/75875/love-valentine
eng_8909,George Kershaw,"Collage, watercolor, and pen and black ink on embossed ivory wove paper",As Pines the Dove It’s Mate to See (valentine),,https://www.artic.edu/artworks/75879/as-pines-the-dove-it-s-mate-to-see-valentine
eng_8910,,"Cotton, plain weave; roller and block printed",Panel,,https://www.artic.edu/artworks/77813/panel
eng_8911,,"Cotton, plain weave; roller printed",Panel (Furnishing Fabric),,https://www.artic.edu/artworks/77851/panel-furnishing-fabric
eng_8912,Walter G. Raffé,Woodcut on cream wove paper,The Bridge,,https://www.artic.edu/artworks/77873/the-bridge
eng_8913,,,Apron,,https://www.artic.edu/artworks/78974/apron
eng_8914,,"Cotton and linen, twill weave; embroidered with silk",Panel,,https://www.artic.edu/artworks/78988/panel
eng_8915,Eileen Alice Soper,Etching on cream laid paper,Skipping,,https://www.artic.edu/artworks/80762/skipping
eng_8916,Frank Brangwyn,Lithograph in black on cream wove paper,"A Cooper at Work, plate 15 from The Spirit of the Age: The Work of Frank Brangwyn A.R.A.",,https://www.artic.edu/artworks/77568/a-cooper-at-work-plate-15-from-the-spirit-of-the-age-the-work-of-frank-brangwyn-a-r-a
eng_8917,Frank Brangwyn,Lithograph in black on cream wove paper,The Furnace,,https://www.artic.edu/artworks/77572/the-furnace
eng_8918,George Marples,Etching in black on cream laid paper,Sauve qui peut,,https://www.artic.edu/artworks/80681/sauve-qui-peut
eng_8919,Eric Hesketh Hubbard,Etching in black on cream laid paper,Threshing,,https://www.artic.edu/artworks/80685/threshing
eng_8920,Augustus Edwin John,Pen and brown ink on tan wove paper,Half-Length Portrait of Woman,,https://www.artic.edu/artworks/76020/half-length-portrait-of-woman
eng_8921,Samuel J. Herman,Blown glass,Bowl,,https://www.artic.edu/artworks/102775/bowl
eng_8922,Richard Pare,Gelatin silver print,"Old St. Louis County Court House, St. Louis, Missouri",,https://www.artic.edu/artworks/100162/old-st-louis-county-court-house-st-louis-missouri
eng_8923,Cowtan (Firm),"Silk, areas of plain and warp-float faced 4:1 satin weaves self-patterned by two-color complementary ground wefts (possibly Jacquard woven)",Panel,,https://www.artic.edu/artworks/103915/panel
eng_8924,Francis Seymour Haden,Etching and drypoint on cream wove paper,A Lancashire River,,https://www.artic.edu/artworks/20048/a-lancashire-river
eng_8925,Thomas Bewick,Woodcut on ivory wove paper,Tame Goose,,https://www.artic.edu/artworks/20139/tame-goose
eng_8926,Eileen Alice Soper,Etching on cream laid paper,The Convalescent,,https://www.artic.edu/artworks/20145/the-convalescent
eng_8927,Shane Weare,Etching in black on white wove paper,Route 40,,https://www.artic.edu/artworks/20394/route-40
eng_8928,Shane Weare,Etching in red-brown on white wove paper,US Inclusive,,https://www.artic.edu/artworks/20396/us-inclusive
eng_8929,Harvey Nichols & Co. Limited (Distributor),Cotton; balanced plain weave; block printed; picotage; glazed,Panel,,https://www.artic.edu/artworks/48993/panel
eng_8930,,"Cotton, plain weave, block printed; glazed",Panel,,https://www.artic.edu/artworks/49030/panel
eng_8931,Francis Seymour Haden,Etching with drypoint on ivory laid paper,Battersea Reach,,https://www.artic.edu/artworks/49147/battersea-reach
eng_8932,Joseph Mallord William Turner,Etching and engraving in brown on ivory laid paper,"Jason, plate 6 from Liber Studiorum",,https://www.artic.edu/artworks/50008/jason-plate-6-from-liber-studiorum
eng_8933,Joseph Mallord William Turner,Etching and engraving in brown on ivory laid paper,"Rispah, plate 46 from Liber Studiorum",,https://www.artic.edu/artworks/50137/rispah-plate-46-from-liber-studiorum
eng_8934,Joseph Mallord William Turner,Etching and engraving in brown on ivory wove paper,"Isleworth, plate 63 from Liber Studiorum",,https://www.artic.edu/artworks/50186/isleworth-plate-63-from-liber-studiorum
eng_8935,Philip William May,Graphite on ivory laid paper,Profile of a Woman,,https://www.artic.edu/artworks/51446/profile-of-a-woman
eng_8936,Philip William May,Pen and black ink over traces of graphite on ivory wove card,Study for Cover,,https://www.artic.edu/artworks/51459/study-for-cover
eng_8937,Philip William May,Pen and black ink over traces of graphite on buff wove card,Pierrot,,https://www.artic.edu/artworks/51465/pierrot
eng_8938,Frederick H. Evans,Platinum print,"Interior, Gloucester",,https://www.artic.edu/artworks/47882/interior-gloucester
eng_8939,,"Glass; colorless, free blown and cut",Epergne,,https://www.artic.edu/artworks/51151/epergne
eng_8940,Charles Samuel Keene,"Pen and brown ink, with touches of white gouache, over graphite, on buff laid paper, laid down on ivory wove board","Study for Title Page, from Punch, Volume 55",,https://www.artic.edu/artworks/51246/study-for-title-page-from-punch-volume-5
eng_8941,Mr. J. Gale,"Photogravure, from ""Sun Artists, Number 1"" (1889)",Brixham Trawlers,,https://www.artic.edu/artworks/50711/brixham-trawlers
eng_8942,J. B. B. Wellington,"Photogravure, from ""Sun Artists, No. 3"" (1890)",A Study of Sheep,,https://www.artic.edu/artworks/50730/a-study-of-sheep
eng_8943,B. Gay Wilkinson,"Photogravure, from ""Sun Artists, Number 6"" (1891)",A Pastoral,,https://www.artic.edu/artworks/50762/a-pastoral
eng_8944,Frank Meadow Sutcliffe,"Photogravure, from ""Sun Artists, Number 8"" (1891)",Dinner Time,,https://www.artic.edu/artworks/50784/dinner-time
eng_8945,Chris Killip,"Gelatin silver print, No. 1 from the portfolio ""Isle of Man"" (1973)","Man Ploughing, Dalby",,https://www.artic.edu/artworks/54488/man-ploughing-dalby
eng_8946,Chris Killip,"Gelatin silver print, No. 4 from the portfolio ""Isle of Man"" (1973)","Miss Redpath, Regaby",,https://www.artic.edu/artworks/54491/miss-redpath-regaby
eng_8947,Chris Killip,"Gelatin silver print, No. 7 from the portfolio ""Isle of Man"" (1973)","Susan Hyslop, Ballachrink",,https://www.artic.edu/artworks/54494/susan-hyslop-ballachrink
eng_8948,Kate Greenaway,"Pen and black ink and watercolor, over traces of graphite, on ivory wove paper",Woman at Lattice Window,,https://www.artic.edu/artworks/66511/woman-at-lattice-window
eng_8949,Kate Greenaway,Graphite and watercolor on cream wove paper,Seated Girl with Primroses,,https://www.artic.edu/artworks/66513/seated-girl-with-primroses
eng_8950,Kate Greenaway,"Pen and brown ink and watercolor over traces of graphite, on cream wove paper (discolored to tan)","Study for Tip a Toe, from Marigold Garden",,https://www.artic.edu/artworks/66544/study-for-tip-a-toe-from-marigold-garden
eng_8951,Kate Greenaway,Graphite and watercolor on cream wove paper (discolored to tan),Frightful Result,,https://www.artic.edu/artworks/66592/frightful-result
eng_8952,George Cruikshank,Pen and ink and graphite on folder paper,The Comic Almanack,,https://www.artic.edu/artworks/66681/the-comic-almanack
eng_8953,,"Silk, satin weave, over linen, plain weave; embroidered in silk floss, metal strips wrapped around a silk fiber core, with silk cords; in couching, line and padded satin stitches",Cuff,,https://www.artic.edu/artworks/67054/cuff
eng_8954,Toinette Christmas,"Silk, plain weave; screen printed",Views of Mount Fuji,,https://www.artic.edu/artworks/70048/views-of-mount-fuji
eng_8955,,"Silk, plain weave self-patterned by two-color complementary ground wefts",Panel,,https://www.artic.edu/artworks/70419/panel
eng_8956,,Glass,“Hogarth” Cordial Glass,,https://www.artic.edu/artworks/63206/hogarth-cordial-glass
eng_8957,Henry Joseph (Metalworker),"Pewter (mug), silver (spout), brass (steam hold cover)",Inhaling Mug,,https://www.artic.edu/artworks/58627/inhaling-mug
eng_8958,,Glass,Beaker,,https://www.artic.edu/artworks/58717/beaker
eng_8959,John Copley,Lithograph on paper,The Olive Grove,,https://www.artic.edu/artworks/64355/the-olive-grove
eng_8960,,"Linen, plain weave; embroidered in silk",Needlecase Sampler,,https://www.artic.edu/artworks/94129/needlecase-sampler
eng_8961,,Glass,Wine Glass,,https://www.artic.edu/artworks/92997/wine-glass
eng_8962,Joseph Mallord William Turner,Etching and engraving in brown on ivory wove paper,"London from Greenwich, plate 26 from Liber Studiorum",,https://www.artic.edu/artworks/95400/london-from-greenwich-plate-26-from-liber-studiorum
eng_8963,Joseph Mallord William Turner,Etching and engraving in brown on ivory paper,"Aesacus and Hesperie, plate 66 from Liber Studiorum",,https://www.artic.edu/artworks/95411/aesacus-and-hesperie-plate-66-from-liber-studiorum
eng_8964,F. Gregory Brown,"Color lithograph on cream wove paper, laid down on linen",Hadley Woods by Tram,,https://www.artic.edu/artworks/95526/hadley-woods-by-tram
eng_8965,Augustus Charles Pugin,Graphite on ivory wove paper,"Study for the Great Hall, Bank of England",,https://www.artic.edu/artworks/113211/study-for-the-great-hall-bank-of-england
eng_8966,E. Albert Cox,Color lithograph on cream wove paper,London Characters Petticoat Lane,,https://www.artic.edu/artworks/182751/london-characters-petticoat-lane
eng_8967,E. Albert Cox,Color lithograph on cream wove paper,London Characters The Park Keeper,,https://www.artic.edu/artworks/182752/london-characters-the-park-keeper
eng_8968,Barnett Freedman,Color lithograph on cream wove paper,Circus,,https://www.artic.edu/artworks/182771/circus
eng_8969,Albert E. Fruin,Color lithograph on cream wove paper,"A Cue for Easter, Take a Rest and Make a Good Break",,https://www.artic.edu/artworks/182774/a-cue-for-easter-take-a-rest-and-make-a-good-break
eng_8970,George Bacchus & Sons,Glass,Paperweight,,https://www.artic.edu/artworks/187821/paperweight
eng_8971,,"Cotton, satin weave; block printed",Panel,,https://www.artic.edu/artworks/183395/panel
eng_8972,,"Cotton, plain weave; block printed",Panel,,https://www.artic.edu/artworks/183396/panel
eng_8973,Graphic Thought Facility (Designer),Paper,Shakespeare’s Globe Theatre Program for “Richard II” by William Shakespeare,,https://www.artic.edu/artworks/193510/shakespeare-s-globe-theatre-program-for-richard-ii-by-william-shakespeare
eng_8974,Paul Smith (Designer),Wool upholstery,Bespoke Stripe,,https://www.artic.edu/artworks/202944/bespoke-stripe
eng_8975,William Hogarth,Engraving in black on tan wove paper,The Cockpit,,https://www.artic.edu/artworks/160036/the-cockpit
eng_8976,,"Cotton, plain weave; embroidered with silk floss and silk yarns in back, cross, herringbone, individual satin, satin, star, and stem stitches; laid work, couching, and French knots;",Bedcover,,https://www.artic.edu/artworks/179329/bedcover
eng_8977,,Paper,Waistcoat Design,,https://www.artic.edu/artworks/179379/waistcoat-design
eng_8978,,Paper,Waistcoat Design,,https://www.artic.edu/artworks/179386/waistcoat-design
eng_8979,Anna Maria Garthwaite,"Silk, plain weave with weft-float faced 2:1 twill interlacings of secondary binding warps and brocading wefts",Panel from a Skirt,,https://www.artic.edu/artworks/181447/panel-from-a-skirt
eng_8980,Fred Taylor,"Color lithograph on cream wove paper, laid down on linen",Stanmore 142,,https://www.artic.edu/artworks/181468/stanmore-142
eng_8981,F. Gregory Brown,Color lithograph on cream wove paper,Hatfield Route 155 Sundays Only,,https://www.artic.edu/artworks/181725/hatfield-route-155-sundays-only
eng_8982,George Loraine Stampa,Color lithograph on cream wove paper,Don’t Run Across the Road,,https://www.artic.edu/artworks/181731/don-t-run-across-the-road
eng_8983,George Loraine Stampa,Color lithograph on cream wove paper,The Limit in Carelessness - Try Safety First. Wait for the Tram to Stop You can then Alight with Ease and Comfort Safety First,,https://www.artic.edu/artworks/181733/the-limit-in-carelessness-try-safety-first-wait-for-the-tram-to-stop-you-can-then-alight-with-ease-and-comfort-safety-first
eng_8984,,"Cotton, extended plain weave; embroidered with cotton in stem, long and short and buttonhole stitches; edge with applied cotton, twill weave",Scarf,,https://www.artic.edu/artworks/196222/scarf
eng_8985,Francis Bedford,"Albumen print, stereo","Chester - God’s Providence House, 1652, No. 355 from the series “Chester Illustrated”",,https://www.artic.edu/artworks/197716/chester-god-s-providence-house-1652-no-355-from-the-series-chester-illustrated
eng_8986,,Carved and gilt gesso on wood,Side Table,,https://www.artic.edu/artworks/197722/side-table
eng_8987,Saul Fletcher,Chromogenic print,Untitled #131 (Black Suit),,https://www.artic.edu/artworks/198562/untitled-131-black-suit
eng_8988,Saul Fletcher,Chromogenic print,Untitled #128 (Painting Red Flower),,https://www.artic.edu/artworks/198563/untitled-128-painting-red-flower
eng_8989,Peter Blake,Color screenprint on paper,"But it isn’t Old!, from Through the Looking Glass",,https://www.artic.edu/artworks/159502/but-it-isn-t-old-from-through-the-looking-glass
eng_8990,Peter Henry Emerson,"Photoetching, pl. I from the album ""Wild Life on a Tidal Water: The Adventures of a House-Boat and Her Crew"" (1890)",Great Yarmouth Harbour,,https://www.artic.edu/artworks/229733/great-yarmouth-harbour
eng_8991,Peter Henry Emerson,"Photoetching, pl. III from the album ""Wild Life on a Tidal Water: The Adventures of a House-Boat and Her Crew"" (1890)",On the Flood,,https://www.artic.edu/artworks/229735/on-the-flood
eng_8992,Elliott & Fry,Albumen print,Thomas Carlyle,,https://www.artic.edu/artworks/228231/thomas-carlyle
eng_8993,,,Needlecase Sampler,,https://www.artic.edu/artworks/224202/needlecase-sampler
eng_8994,,,Needlecase Sampler,,https://www.artic.edu/artworks/224203/needlecase-sampler
eng_8995,Eduardo Paolozzi,Screenprint on paper,"Plate, from Moonstrip Empire News",,https://www.artic.edu/artworks/226887/plate-from-moonstrip-empire-news
